trade_key,rule_type,ticker,symbol,timeframe,watchlist,side,entry_signal,entry_time_et,entry_time_ms,entry_price,exit_signal,exit_time_et,exit_time_ms,exit_price,qty,position_value,bars_held,pnl_usd,pnl_pct,mfe_usd,mfe_pct,mae_usd,mae_pct,commission,logged_at
pyr25|MSFT|1d|1633095000000|1634650200000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2021-10-01 09:30,1633095000000,282.12,Flip Short,2021-10-19 09:30,1634650200000,308.35,32,9027.84,12,820.46,9.0791,830.33,9.1883,68.87,0.7621,18.9,2026-07-25T15:02:02.623Z
pyr25|MSFT|1d|1641565800000|1648647000000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2022-01-07 09:30,1641565800000,314.15,Flip Short,2022-03-30 09:30,1648647000000,313.76,31,9738.65,56,-31.56,-0.3237,277.32,2.8448,1378.39,14.1397,19.47,2026-07-25T15:02:02.623Z
pyr25|MSFT|1d|1651066200000|1659101400000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2022-04-27 09:30,1651066200000,282.1,Flip Short,2022-07-29 09:30,1659101400000,277.7,36,10155.6,64,-178.55,-1.7564,309.52,3.0448,1471.4,14.474,20.15,2026-07-25T15:02:02.623Z
pyr25|MSFT|1d|1663335000000|1669905000000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2022-09-16 09:30,1663335000000,244.26,Flip Short,2022-12-01 09:30,1669905000000,253.87,39,9526.14,53,355.36,3.7267,422.2,4.4276,1211.9,12.7091,19.43,2026-07-25T15:02:02.623Z
pyr25|MSFT|1d|1691674200000|1698327000000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2023-08-10 09:30,1691674200000,326.01,Flip Short,2023-10-26 09:30,1698327000000,340.54,30,9780.3,54,415.9,4.2482,595.92,6.087,506.58,5.1744,20,2026-07-25T15:02:02.623Z
pyr25|MSFT|1d|1713879000000|1716384600000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2024-04-23 09:30,1713879000000,404.24,Flip Short,2024-05-22 09:30,1716384600000,430.09,25,10106,21,625.39,6.1821,708.14,7.0002,415.36,4.1059,20.86,2026-07-25T15:02:02.623Z
pyr25|MSFT|1d|1722864600000|1733409000000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2024-08-05 09:30,1722864600000,389.17,Flip Short,2024-12-05 09:30,1733409000000,437.92,26,10118.42,86,1246,12.3018,1359.56,13.4231,103.46,1.0215,21.5,2026-07-25T15:02:02.623Z
pyr25|MSFT|1d|1738679400000|1746192600000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2025-02-04 09:30,1738679400000,412.69,Flip Short,2025-05-02 09:30,1746192600000,431.74,28,11555.32,61,509.76,4.407,668.84,5.7824,1912.76,16.5365,23.64,2026-07-25T15:02:02.623Z
pyr25|MSFT|1d|1763562600000|1776691800000,pyr25,MSFT,NASDAQ:MSFT,1d,Swing 1D,LONG,Swing Low,2025-11-19 09:30,1763562600000,490.1,Flip Short,2026-04-20 09:30,1776691800000,421.15,24,11762.4,102,-1676.67,-14.2402,110.4,0.9376,3223.44,27.3773,21.87,2026-07-25T15:02:02.623Z
pyr25|DXYZ|1d|1740493800000|1748352600000,pyr25,DXYZ,NYSE:DXYZ,1d,Swing 1D,LONG,Swing Low,2025-02-25 09:30,1740493800000,44.02,Flip Short,2025-05-27 09:30,1748352600000,49.09,169,7439.38,63,841.09,11.2947,849.39,11.4061,3189.71,42.8332,15.74,2026-07-25T15:03:14.897Z
pyr25|DXYZ|1d|1741699800000|1748352600000,pyr25,DXYZ,NYSE:DXYZ,1d,Swing 1D,LONG,Pyramid Add,2025-03-11 09:30,1741699800000,28.7,Flip Short,2025-05-27 09:30,1748352600000,49.09,42,1205.4,53,853.11,70.7036,855.17,70.8744,148.63,12.3176,3.27,2026-07-25T15:03:14.897Z
pyr25|DXYZ|1d|1752759000000|1765549800000,pyr25,DXYZ,NYSE:DXYZ,1d,Swing 1D,LONG,Swing Low,2025-07-17 09:30,1752759000000,35.2,Flip Short,2025-12-12 09:30,1765549800000,40.47,257,9046.4,104,1334.94,14.7419,1345.34,14.8567,3989.98,44.0616,19.45,2026-07-25T15:03:14.897Z
pyr25|DXYZ|1d|1759239000000|1765549800000,pyr25,DXYZ,NYSE:DXYZ,1d,Swing 1D,LONG,Pyramid Add,2025-09-30 09:30,1759239000000,22.99,Flip Short,2025-12-12 09:30,1765549800000,40.47,64,1471.36,52,1114.66,75.6813,1117.25,75.8572,211.39,14.3527,4.06,2026-07-25T15:03:14.897Z
pyr25|DXYZ|1d|1771943400000|1777901400000,pyr25,DXYZ,NYSE:DXYZ,1d,Swing 1D,LONG,Swing Low,2026-02-24 09:30,1771943400000,27.28,Flip Short,2026-05-04 09:30,1777901400000,35.2,395,10775.6,48,3103.72,28.7745,3117.62,28.9034,1381.43,12.8071,24.68,2026-07-25T15:03:14.897Z
pyr25|TSLA|1d|1548340200000|1563456600000,pyr25,TSLA,NASDAQ:TSLA,1d,Swing 1D,LONG,Swing Low,2019-01-24 09:30,1548340200000,18.87,Flip Short,2019-07-18 09:30,1563456600000,17,396,7472.52,121,-754.72,-10.0899,1081.53,14.4589,2807.19,37.5294,14.2,2026-07-25T15:04:37.996Z
pyr25|TSLA|1d|1558704600000|1563456600000,pyr25,TSLA,NASDAQ:TSLA,1d,Swing 1D,LONG,Pyramid Add,2019-05-24 09:30,1558704600000,13.32,Flip Short,2019-07-18 09:30,1563456600000,17,99,1318.68,37,361.32,27.3726,384.78,29.1501,151.8,11.4999,3,2026-07-25T15:04:37.996Z
